"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"CZE","Czech Republic","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.04,,
"CZE","Czech Republic","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.04,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.46,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.45,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.45,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.42,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.4,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.67,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.66,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.52,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.47,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.53,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.58,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.61,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.53,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.46,,
"CZE","Czech Republic","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.46,,
"CZE","Czech Republic","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.23,,
"CZE","Czech Republic","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.23,,
"CZE","Czech Republic","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.24,,
"CZE","Czech Republic","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.24,,
"CZE","Czech Republic","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.22,,
"CZE","Czech Republic","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.27,,
"CZE","Czech Republic","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.31,,
"CZE","Czech Republic","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.26,,
"CZE","Czech Republic","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.24,,
"CZE","Czech Republic","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.29,,
"CZE","Czech Republic","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.36,,
"CZE","Czech Republic","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.42,,
"CZE","Czech Republic","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.36,,
"CZE","Czech Republic","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.31,,
"CZE","Czech Republic","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.31,,
"CZE","Czech Republic","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.12,,
"CZE","Czech Republic","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.11,,
"CZE","Czech Republic","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.12,,
"CZE","Czech Republic","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.11,,
"CZE","Czech Republic","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.11,,
"CZE","Czech Republic","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.15,,
"CZE","Czech Republic","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.21,,
"CZE","Czech Republic","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.17,,
"CZE","Czech Republic","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.14,,
"CZE","Czech Republic","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.19,,
"CZE","Czech Republic","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.24,,
"CZE","Czech Republic","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.3,,
"CZE","Czech Republic","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.24,,
"CZE","Czech Republic","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.19,,
"CZE","Czech Republic","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.19,,
"CZE","Czech Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.02,,
"CZE","Czech Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"CZE","Czech Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.01,,
"CZE","Czech Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.01,,
"CZE","Czech Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.01,,
"CZE","Czech Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.01,,
"CZE","Czech Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.01,,
"CZE","Czech Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.01,,
"CZE","Czech Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.01,,
"CZE","Czech Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.01,,
"CZE","Czech Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.01,,
"CZE","Czech Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.01,,
"CZE","Czech Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.01,,
"CZE","Czech Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.02,,
"CZE","Czech Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.03,,
"CZE","Czech Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.01,,
"CZE","Czech Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.01,,
"CZE","Czech Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.01,,
"CZE","Czech Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"CZE","Czech Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
