"COUNTRY","Country","AGE","Age","ISC11_LEVEL_CAT","Education level and programe orientation ","INDICATOR","Indicator","SEX","Sex","INTENSITY","Intensity","YEAR","Year","Value","Flag Codes","Flags"
"ARG","Argentina","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2018","2018",,"M","Missing value; data cannot exist"
"LVA","Latvia","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2013","2013",100,,
"LVA","Latvia","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2014","2014",100,,
"LVA","Latvia","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2015","2015",100,,
"LVA","Latvia","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2016","2016",100,,
"LVA","Latvia","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2017","2017",100,,
"LVA","Latvia","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2018","2018",100,,
"LVA","Latvia","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2013","2013",100,,
"LVA","Latvia","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2014","2014",100,,
"LVA","Latvia","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2015","2015",100,,
"LVA","Latvia","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2016","2016",100,,
"LVA","Latvia","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2017","2017",100,,
"LVA","Latvia","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2018","2018",100,,
"ISR","Israel","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2013","2013",8.692,,
"ISR","Israel","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2014","2014",9.513,,
"ISR","Israel","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2015","2015",8.56,,
"ISR","Israel","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2016","2016",8.07,,
"ISR","Israel","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2017","2017",6.598,,
"ISR","Israel","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2018","2018",6.309,,
"PRT","Portugal","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2013","2013",,"z","Not applicable"
"PRT","Portugal","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2014","2014",,"z","Not applicable"
"PRT","Portugal","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2015","2015",,"z","Not applicable"
"PRT","Portugal","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2016","2016",,"z","Not applicable"
"PRT","Portugal","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2017","2017",,"z","Not applicable"
"PRT","Portugal","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2018","2018",,"z","Not applicable"
"AUT","Austria","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2013","2013",48.065,,
"AUT","Austria","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2014","2014",47.68,,
"AUT","Austria","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2015","2015",46.798,,
"AUT","Austria","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2016","2016",46.003,,
"AUT","Austria","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2017","2017",45.681,,
"AUT","Austria","T","Total: All age groups","L3_C5_SW","Upper secondary school and work-based vocational education (ISCED 2011 level 3 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2018","2018",45.465,,
"SVK","Slovak Republic","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2013","2013",12.777,,
"SVK","Slovak Republic","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2014","2014",12.045,,
"SVK","Slovak Republic","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2015","2015",12.058,,
"SVK","Slovak Republic","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2016","2016",11.401,,
"SVK","Slovak Republic","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2017","2017",10.618,,
"SVK","Slovak Republic","T","Total: All age groups","L4_C5_SW","Post-secondary non-tertiary school and work-based vocational education (ISCED 2011 level 4 programme 5_SW)","ENRL_SHARE_VET_CSW","Share of VET students enrolled in combined school- and work-based programmes","T","Total","T","Full- and part-time","2018","2018",11.461,,
